"obs_id","obs_date","area","pt_id","lat","lon","dms","notes"
"MERIA_SA_004","2022-04-24","Durban","MERIA_SA_004_P01","-29.93277777777778","31.093055555555555","29? 55? 58? S 31? 05? 35? E","Still visible debris long after the flood event happened. Could be a nice case to track the drift of the debris."
"MERIA_SA_004","2022-04-24","Durban","MERIA_SA_004_P02","-29.925833333333333","31.094444444444445","29? 55? 33? S 31? 05? 40? E","Still visible debris long after the flood event happened. Could be a nice case to track the drift of the debris."
"MERIA_SA_004","2022-04-24","Durban","MERIA_SA_004_P03","-29.743333333333336","31.173333333333336","29? 44? 36? S 31? 10? 24? E","Still visible debris long after the flood event happened. Could be a nice case to track the drift of the debris."
